clip,source_id,language_code,decision,reason,asr_transcript,final_transcript,edit_note,duration_s
hi_premchand_essay_p1_0209.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसीलिए मुंशी प्रेमचंद जी के जो आदर्श वाद है, इसे आदर्श स्वनुमुखी यथार्थवाद कहा जाता है।","इसीलिए मुंशी प्रेमचंद जी के जो आदर्श वाद है, इसे आदर्श स्वनुमुखी यथार्थवाद कहा जाता है।",,5.3
hi_premchand_essay_p1_0210.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब मनोविज्ञान की दृष्टि से सभी पात्र मनुष्य भी हों, लेकिन वास्तव में वे मनुष्य भी हों।","मतलब मनोविज्ञान की दृष्टि से सभी पात्र मनुष्य भी हों, लेकिन वास्तव में वे मनुष्य भी हों।",,4.8
hi_premchand_essay_p1_0211.wav,hi_premchand_essay_p1,hi-IN,PENDING,,है ना? और लेखक ने यथासंभावन का यथार्थ रूप में चरित्र चित्रण किया है।,है ना? और लेखक ने यथासंभावन का यथार्थ रूप में चरित्र चित्रण किया है।,,4.5
hi_premchand_essay_p1_0212.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"क्योंकि कल्पना के माध्यम से जिन चरित्रों का निर्माण किया जाता है, उसमें हमारा विश्वास नहीं है, ऐसा उनका कहना है।","क्योंकि कल्पना के माध्यम से जिन चरित्रों का निर्माण किया जाता है, उसमें हमारा विश्वास नहीं है, ऐसा उनका कहना है।",,6.3
hi_premchand_essay_p1_0213.wav,hi_premchand_essay_p1,hi-IN,PENDING,,वह प्रत्यक्ष अनुभवों के आधार पर की गई है और अपने पात्रों की जुबान से वह खुद बोल रहा है।,वह प्रत्यक्ष अनुभवों के आधार पर की गई है और अपने पात्रों की जुबान से वह खुद बोल रहा है।,,5.2
hi_premchand_essay_p1_0214.wav,hi_premchand_essay_p1,hi-IN,PENDING,,अथवा उन लोगों के भोगे हुए यथार्थ को उसने अभिव्यक्ति प्रदान की है।,अथवा उन लोगों के भोगे हुए यथार्थ को उसने अभिव्यक्ति प्रदान की है।,,4.0
hi_premchand_essay_p1_0215.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"एक पात्र है मेहता करके प्रोफेसर मेहता, उनके माध्यम से हमको लगता है कि प्रेमचंद जी खुद ही बोल रहे हैं।","एक पात्र है मेहता करके प्रोफेसर मेहता, उनके माध्यम से हमको लगता है कि प्रेमचंद जी खुद ही बोल रहे हैं।",,5.1
hi_premchand_essay_p1_0216.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसलिए साहित्य को कुछ समालोचकों ने लेखक का मनोवैज्ञानिक जीवन चरित्र भी कहा है।,इसलिए साहित्य को कुछ समालोचकों ने लेखक का मनोवैज्ञानिक जीवन चरित्र भी कहा है।,,4.8
hi_premchand_essay_p1_0217.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मनोवैज्ञानिक जीवन चरित्र का है, लेखक का स्वयं का। जैसे आप शेखर एक जीवनी पढ़ेंगे।","मनोवैज्ञानिक जीवन चरित्र का है, लेखक का स्वयं का। जैसे आप शेखर एक जीवनी पढ़ेंगे।",,4.8
hi_premchand_essay_p1_0218.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तब आपको महसूस होगा कि लेखक ने अपने स्वयं के व्यक्तित्व को उसमें प्रतिबिंबित किया है।,तब आपको महसूस होगा कि लेखक ने अपने स्वयं के व्यक्तित्व को उसमें प्रतिबिंबित किया है।,,5.1
hi_premchand_essay_p1_0219.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसीलिए साहित्य को कुछ समालोचक ने क्या किया है? लेखक का मनोवैज्ञानिक जीवन चरित्र कहा है।,इसीलिए साहित्य को कुछ समालोचक ने क्या किया है? लेखक का मनोवैज्ञानिक जीवन चरित्र कहा है।,,5.6
hi_premchand_essay_p1_0220.wav,hi_premchand_essay_p1,hi-IN,PENDING,,मतलब साहित्य में लेखक का मनोविज्ञान ही पूरी तरह से अभिव्यक्ति पाता है।,मतलब साहित्य में लेखक का मनोविज्ञान ही पूरी तरह से अभिव्यक्ति पाता है।,,4.5
hi_premchand_essay_p1_0221.wav,hi_premchand_essay_p1,hi-IN,PENDING,,एक ही घटना या एक ही घटना या स्थिति से सभी मनुष्य समान रूप में प्रभावित नहीं होते। मतलब एक ही घटना लोगों को समान रूप से प्रभावित नहीं होती।,एक ही घटना या एक ही घटना या स्थिति से सभी मनुष्य समान रूप में प्रभावित नहीं होते। मतलब एक ही घटना लोगों को समान रूप से प्रभावित नहीं होती।,,8.1
hi_premchand_essay_p1_0222.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"रचना कौशल इसी में है कि लेखक जिस मनोवृत्ति या दृष्टिकोण से किसी बात को देखे, पाठक भी उसमें उससे सहमत हो जाए। यही उसकी सफलता है।","रचना कौशल इसी में है कि लेखक जिस मनोवृत्ति या दृष्टिकोण से किसी बात को देखे, पाठक भी उसमें उससे सहमत हो जाए। यही उसकी सफलता है।",,9.6
hi_premchand_essay_p1_0223.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"भले ही किसी भी प्रकार की उसने मनोवृत्ति अथवा दृष्टिकोण से लिखा है, लेकिन उसकी सफलता किसमें है? पाठक को कन्विंस करना।","भले ही किसी भी प्रकार की उसने मनोवृत्ति अथवा दृष्टिकोण से लिखा है, लेकिन उसकी सफलता किसमें है? पाठक को कन्विंस करना।",,7.3
hi_premchand_essay_p1_0224.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसके साथ ही हम साहित्यकार से यह भी आशा रखते हैं कि वह अपनी बहुज्ञता और अपने विचार की,इसके साथ ही हम साहित्यकार से यह भी आशा रखते हैं कि वह अपनी बहुज्ञता और अपने विचार की,,6.4
hi_premchand_essay_p1_0225.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"उसकी दृष्टि इतने में इतने सूक्ष्म, इतनी गहरी और इतनी विस्तृत हो।","उसकी दृष्टि इतने में इतने सूक्ष्म, इतनी गहरी और इतनी विस्तृत हो।",,4.8
hi_premchand_essay_p1_0226.wav,hi_premchand_essay_p1,hi-IN,PENDING,,कि उसकी रचना से हमें आध्यात्मिक आनंद और बल मिले।,कि उसकी रचना से हमें आध्यात्मिक आनंद और बल मिले।,,4.1
hi_premchand_essay_p1_0227.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"कि साहित्यकार से हम यह भी अपेक्षा रखते हैं कि साहित्यकार अपनी बहुज्ञता, बहुज्ञता मतलब विभिन्न विषयों का ज्ञान।","कि साहित्यकार से हम यह भी अपेक्षा रखते हैं कि साहित्यकार अपनी बहुज्ञता, बहुज्ञता मतलब विभिन्न विषयों का ज्ञान।",,5.4
hi_premchand_essay_p1_0228.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और हमारे सोचने समझने हमारे दृष्टिकोण की जो परिधि है, जो सीमा है, उसका विस्तार करे।","और हमारे सोचने समझने हमारे दृष्टिकोण की जो परिधि है, जो सीमा है, उसका विस्तार करे।",,5.2
hi_premchand_essay_p1_0229.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इतना सूक्ष्म होना चाहिए, उसका ऑब्जरवेशन इतना डीप होना चाहिए, इतना गहरा होना चाहिए।","इतना सूक्ष्म होना चाहिए, उसका ऑब्जरवेशन इतना डीप होना चाहिए, इतना गहरा होना चाहिए।",,4.6
hi_premchand_essay_p1_0230.wav,hi_premchand_essay_p1,hi-IN,PENDING,,विस्तृत होना चाहिए कि उसकी रचना के माध्यम से हमको आध्यात्मिक आनंद भी मिले।,विस्तृत होना चाहिए कि उसकी रचना के माध्यम से हमको आध्यात्मिक आनंद भी मिले।,,5.3
hi_premchand_essay_p1_0232.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"सुधार की जिस अवस्था में वह हो, उससे अच्छी अवस्था आने की, अच्छी अवस्था आने की प्रेरणा हर आदमी में मौजूद रहती है।","सुधार की जिस अवस्था में वह हो, उससे अच्छी अवस्था आने की, अच्छी अवस्था आने की प्रेरणा हर आदमी में मौजूद रहती है।",,6.6
hi_premchand_essay_p1_0233.wav,hi_premchand_essay_p1,hi-IN,PENDING,,वास्तव में कोई भी व्यक्ति ऐसे नहीं कि हमेशा बुरा रहता है या बुरा रहना चाहता है। उसमें कुछ ना कुछ अच्छाइयां जरूर होती हैं।,वास्तव में कोई भी व्यक्ति ऐसे नहीं कि हमेशा बुरा रहता है या बुरा रहना चाहता है। उसमें कुछ ना कुछ अच्छाइयां जरूर होती हैं।,,6.0
hi_premchand_essay_p1_0234.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और अच्छी अवस्था में आने या अच्छा होने की संभावना हर व्यक्ति में मौजूद रहती है।,और अच्छी अवस्था में आने या अच्छा होने की संभावना हर व्यक्ति में मौजूद रहती है।,,4.4
hi_premchand_essay_p1_0235.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब हमारे अंदर जो भी कमजोरियां हैं, वह बीमारी की तरह है। उस बीमारी को हमको दूर करना है।","मतलब हमारे अंदर जो भी कमजोरियां हैं, वह बीमारी की तरह है। उस बीमारी को हमको दूर करना है।",,4.5
hi_premchand_essay_p1_0236.wav,hi_premchand_essay_p1,hi-IN,PENDING,,उसी तरह नैतिक और मानसिक स्वास्थ्य भी प्राकृतिक बात है और हम मानसिक तथा नैतिक गिरावट से उसी तरह संतुष्ट नहीं रहते जैसे कोई रोगी अपने रोग से संतुष्ट नहीं रहता है।,उसी तरह नैतिक और मानसिक स्वास्थ्य भी प्राकृतिक बात है और हम मानसिक तथा नैतिक गिरावट से उसी तरह संतुष्ट नहीं रहते जैसे कोई रोगी अपने रोग से संतुष्ट नहीं रहता है।,,9.8
hi_premchand_essay_p1_0237.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो इसी प्रकार कोई भी व्यक्ति बीमार रहना नहीं चाहता है, वह अपने रोग से संतुष्ट नहीं रहता, उससे दूर होना चाहता है, रोग को दूर करना चाहता है।","तो इसी प्रकार कोई भी व्यक्ति बीमार रहना नहीं चाहता है, वह अपने रोग से संतुष्ट नहीं रहता, उससे दूर होना चाहता है, रोग को दूर करना चाहता है।",,7.0
hi_premchand_essay_p1_0238.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"कि हमको नैतिक रूप से मजबूत होना चाहिए, हमारा मानसिक स्वास्थ्य उत्तम होना चाहिए।","कि हमको नैतिक रूप से मजबूत होना चाहिए, हमारा मानसिक स्वास्थ्य उत्तम होना चाहिए।",,4.2
hi_premchand_essay_p1_0239.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"ना एनपीआरटी कॉम्प्लेक्स होना चाहिए, ना एसोपिरियोटिक कॉम्प्लेक्स होना चाहिए और ना ही कोई भी प्रकार की मानसिक बीमारियां होनी चाहिए।","ना एनपीआरटी कॉम्प्लेक्स होना चाहिए, ना एसोपिरियोटिक कॉम्प्लेक्स होना चाहिए और ना ही कोई भी प्रकार की मानसिक बीमारियां होनी चाहिए।",,6.0
hi_premchand_essay_p1_0240.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो इसीलिए कोई भी रोगी होता है अपने रोग से संतुष्ट नहीं होता। तो रोगी क्या करता है?,तो इसीलिए कोई भी रोगी होता है अपने रोग से संतुष्ट नहीं होता। तो रोगी क्या करता है?,,4.8
hi_premchand_essay_p1_0241.wav,hi_premchand_essay_p1,hi-IN,PENDING,,कि किसी तरह अपनी कमजोरियों को परे फेंक कर अधिक अच्छे मनुष्य बने।,कि किसी तरह अपनी कमजोरियों को परे फेंक कर अधिक अच्छे मनुष्य बने।,,4.0
hi_premchand_essay_p1_0242.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसलिए प्रत्येक व्यक्ति यह प्रयास करता है कि हमारे अंदर जो भी कमजोरी है, जो भी बीमारी है, उसको हम दूर करें और हम एक अच्छे मनुष्य बनें।","इसलिए प्रत्येक व्यक्ति यह प्रयास करता है कि हमारे अंदर जो भी कमजोरी है, जो भी बीमारी है, उसको हम दूर करें और हम एक अच्छे मनुष्य बनें।",,8.3
hi_premchand_essay_p1_0243.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जब हम साधु संतों का संगत करेंगे, पूजा पाठ करेंगे, आध्यात्मिक किताबों को पढ़ेंगे, धर्म ग्रंथों का अध्ययन करेंगे, बड़े बूढ़ों के पास बैठेंगे।","जब हम साधु संतों का संगत करेंगे, पूजा पाठ करेंगे, आध्यात्मिक किताबों को पढ़ेंगे, धर्म ग्रंथों का अध्ययन करेंगे, बड़े बूढ़ों के पास बैठेंगे।",,7.8
hi_premchand_essay_p1_0244.wav,hi_premchand_essay_p1,hi-IN,PENDING,,विद्वानों के व्याख्यान सुनेंगे और साहित्य का अध्ययन करेंगे। तो इन सब के माध्यम से हम अपने अंदर नैतिक और आध्यात्मिक चेतना जागृत कर सकेंगे और अपने आप को,विद्वानों के व्याख्यान सुनेंगे और साहित्य का अध्ययन करेंगे। तो इन सब के माध्यम से हम अपने अंदर नैतिक और आध्यात्मिक चेतना जागृत कर सकेंगे और अपने आप को,,9.8
hi_premchand_essay_p1_0245.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और हमारी सारी कमजोरियों की जिम्मेदारी हमारी कुरुचि और प्रेम भाव से वंचित होने पर है।,और हमारी सारी कमजोरियों की जिम्मेदारी हमारी कुरुचि और प्रेम भाव से वंचित होने पर है।,,4.6
hi_premchand_essay_p1_0246.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जहां सच्चा सौंदर्य प्रेम है, जहां प्रेम की विस्तृति है, वहां कमजोरियां कहां रह सकती हैं? लेकिन जहां पर सौंदर्य है, जहां पर सौंदर्य की भावना है,","जहां सच्चा सौंदर्य प्रेम है, जहां प्रेम की विस्तृति है, वहां कमजोरियां कहां रह सकती हैं? लेकिन जहां पर सौंदर्य है, जहां पर सौंदर्य की भावना है,",,8.2
hi_premchand_essay_p1_0247.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"यहां प्रेम का विस्तार है, वहां पर कमजोरियां नहीं रह सकती। मतलब हमारे अंदर प्रेम होना चाहिए।","यहां प्रेम का विस्तार है, वहां पर कमजोरियां नहीं रह सकती। मतलब हमारे अंदर प्रेम होना चाहिए।",,4.8
hi_premchand_essay_p1_0248.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और सारी कमजोरियां इसी भोजन के ना मिलने अथवा दूषित भोजन के मिलने से पैदा होती है।,और सारी कमजोरियां इसी भोजन के ना मिलने अथवा दूषित भोजन के मिलने से पैदा होती है।,,5.1
hi_premchand_essay_p1_0249.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमारे अंदर की सारी कमजोरियां दूर हो जाती हैं और यदि हमारे अंदर प्रेम नहीं है,","हमारे अंदर की सारी कमजोरियां दूर हो जाती हैं और यदि हमारे अंदर प्रेम नहीं है,",,4.2
hi_premchand_essay_p1_0250.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हम कमजोर हो जाएंगे। है ना, जैसे आदमी को अच्छा खाना नहीं मिलता तो वो क्या हो जाता है, कमजोर हो जाता है, बीमार हो जाता है।","हम कमजोर हो जाएंगे। है ना, जैसे आदमी को अच्छा खाना नहीं मिलता तो वो क्या हो जाता है, कमजोर हो जाता है, बीमार हो जाता है।",,5.5
hi_premchand_essay_p1_0251.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमारे अंदर सौंदर्य बहुत उत्पन्न करता है, सौंदर्य की अनुभूति उत्पन्न करता है और प्रेम की गर्माहट उत्पन्न करता है। हमारे हृदय हमारे जीवन को प्रेम से भर देता है अपनी कला के माध्यम से।","हमारे अंदर सौंदर्य बहुत उत्पन्न करता है, सौंदर्य की अनुभूति उत्पन्न करता है और प्रेम की गर्माहट उत्पन्न करता है। हमारे हृदय हमारे जीवन को प्रेम से भर देता है अपनी कला के माध्यम से।",,10.1
hi_premchand_essay_p1_0252.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"उसका एक वाक्य, एक शब्द, एक संकेत इस तरह हमारे अंदर जा बैठता है कि हमारा अंतःकरण प्रकाशित हो जाता है।","उसका एक वाक्य, एक शब्द, एक संकेत इस तरह हमारे अंदर जा बैठता है कि हमारा अंतःकरण प्रकाशित हो जाता है।",,6.6
hi_premchand_essay_p1_0253.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और हमारे जीवन को प्रकाशित कर देता है, हमारे अंतरात्मा को, हमारे अंतःकरण को प्रकाशित कर देता है।","और हमारे जीवन को प्रकाशित कर देता है, हमारे अंतरात्मा को, हमारे अंतःकरण को प्रकाशित कर देता है।",,6.0
hi_premchand_essay_p1_0255.wav,hi_premchand_essay_p1,hi-IN,PENDING,,वह हमें यह प्रकाश क्यों कर दे सकता है? प्रश्न यह है कि सौंदर्य है एक,वह हमें यह प्रकाश क्यों कर दे सकता है? प्रश्न यह है कि सौंदर्य है एक,,5.0
hi_premchand_essay_p1_0256.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"लेकिन जब तक कोई कलाकार स्वयं ही प्रेम से भरा पुरा ना हो, उसके अंदर प्रेम छलक-छलक कर ना बाहर निकल रहा हो, उसके अंदर प्रेम ना हो।","लेकिन जब तक कोई कलाकार स्वयं ही प्रेम से भरा पुरा ना हो, उसके अंदर प्रेम छलक-छलक कर ना बाहर निकल रहा हो, उसके अंदर प्रेम ना हो।",,7.2
hi_premchand_essay_p1_0257.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जब तक उसके स्वयं की आत्मा प्रेम की ज्योति से प्रकाशित ना हो, तो क्या वह प्रकाश हमको दे सकता है?","जब तक उसके स्वयं की आत्मा प्रेम की ज्योति से प्रकाशित ना हो, तो क्या वह प्रकाश हमको दे सकता है?",,5.8
hi_premchand_essay_p1_0258.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब जिस स्रोत से हमको प्रकाश प्राप्त होता है, वह प्रकाश वह स्रोत भी क्या होना चाहिए? प्रकाशित होना चाहिए तभी हमको प्रकाश मिलेगा।","मतलब जिस स्रोत से हमको प्रकाश प्राप्त होता है, वह प्रकाश वह स्रोत भी क्या होना चाहिए? प्रकाशित होना चाहिए तभी हमको प्रकाश मिलेगा।",,7.4
hi_premchand_essay_p1_0259.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसी तरह जो कलाकार पूरी तरह से प्रेम से भरा रहता है, जिसकी आत्मा प्रेम के प्रकाश से आलोकित रहती है,","इसी तरह जो कलाकार पूरी तरह से प्रेम से भरा रहता है, जिसकी आत्मा प्रेम के प्रकाश से आलोकित रहती है,",,6.8
hi_premchand_essay_p1_0260.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"वास्तव में यह प्रश्न निरर्थक सा मालूम होता है क्योंकि सौंदर्य तो महसूस करने की चीज है, कोई वस्तु नहीं है।","वास्तव में यह प्रश्न निरर्थक सा मालूम होता है क्योंकि सौंदर्य तो महसूस करने की चीज है, कोई वस्तु नहीं है।",,6.1
hi_premchand_essay_p1_0261.wav,hi_premchand_essay_p1,hi-IN,PENDING,,क्योंकि सौंदर्य के विषय में हमारे मन में कोई शंका संदेह नहीं है। हम किसे सौंदर्य कहते हैं?,क्योंकि सौंदर्य के विषय में हमारे मन में कोई शंका संदेह नहीं है। हम किसे सौंदर्य कहते हैं?,,4.9
hi_premchand_essay_p1_0262.wav,hi_premchand_essay_p1,hi-IN,PENDING,,उषा और संध्या की लालिमा देखी है। सुंदर सुगंधी भरे फूल देखे हैं।,उषा और संध्या की लालिमा देखी है। सुंदर सुगंधी भरे फूल देखे हैं।,,4.4
hi_premchand_essay_p1_0263.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"प्रकृति के प्रत्येक उपादान में हम जिन भी चीजों को देखते हैं, वही सौंदर्य है।","प्रकृति के प्रत्येक उपादान में हम जिन भी चीजों को देखते हैं, वही सौंदर्य है।",,5.0
hi_premchand_essay_p1_0264.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"सूरज का उगना डूबना, शाम के समय और सुबह के समय की जो लालिमा होती है,","सूरज का उगना डूबना, शाम के समय और सुबह के समय की जो लालिमा होती है,",,4.2
hi_premchand_essay_p1_0265.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"उन्मुक्त भाव से बहने वाले जो झरने होते हैं, यही सौंदर्य है। उन्होंने प्रत्येक प्रकृति के प्रत्येक उपादान में सौंदर्य का दर्शन किया है।","उन्मुक्त भाव से बहने वाले जो झरने होते हैं, यही सौंदर्य है। उन्होंने प्रत्येक प्रकृति के प्रत्येक उपादान में सौंदर्य का दर्शन किया है।",,7.5
hi_premchand_essay_p1_0266.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब जब हम इन चीजों के इन दृश्यों को देखते हैं तो हमारा मन बहुत ही प्रफुल्लित हो जाता है, खुश हो जाता है।","मतलब जब हम इन चीजों के इन दृश्यों को देखते हैं तो हमारा मन बहुत ही प्रफुल्लित हो जाता है, खुश हो जाता है।",,4.6
hi_premchand_essay_p1_0267.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमको कितना अच्छा लगता है। जो फूलों का जो सौंदर्य है, एक निश्चित अनुपात में उसमें कलर रहते हैं फूलों में, हमको बहुत अच्छा लगता है।","हमको कितना अच्छा लगता है। जो फूलों का जो सौंदर्य है, एक निश्चित अनुपात में उसमें कलर रहते हैं फूलों में, हमको बहुत अच्छा लगता है।",,6.7
hi_premchand_essay_p1_0269.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसलिए हमारी आत्मा सदा उसी साम्य तथा सामंजस्य की खोज में रहती है।,इसलिए हमारी आत्मा सदा उसी साम्य तथा सामंजस्य की खोज में रहती है।,,4.1
hi_premchand_essay_p1_0270.wav,hi_premchand_essay_p1,hi-IN,PENDING,,जैसे क्षितिज जल पाव गगन समीरा पंचतत्व या रचा शरीरा ऐसे बोलते हैं ना?,जैसे क्षितिज जल पाव गगन समीरा पंचतत्व या रचा शरीरा ऐसे बोलते हैं ना?,,4.4
hi_premchand_essay_p1_0271.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो हमारा जीवन क्या चाहता है? साम्य चाहता है, सामंजस्य चाहता है, हारमनी चाहता है।","तो हमारा जीवन क्या चाहता है? साम्य चाहता है, सामंजस्य चाहता है, हारमनी चाहता है।",,4.7
hi_premchand_essay_p1_0272.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमारा जो शरीर है, उसको ईश्वर ने ऐसी रचना की है कि सभी तत्व एक निश्चित अनुपात में हैं।","हमारा जो शरीर है, उसको ईश्वर ने ऐसी रचना की है कि सभी तत्व एक निश्चित अनुपात में हैं।",,5.7
hi_premchand_essay_p1_0273.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसीलिए हमारी आत्मा क्या चाहती है? उसी तरह साम्य और सामंजस्य का खोज करती है जिस हारमनी में हमारे शरीर का, हमारी आत्मा का निर्माण हुआ है।","इसीलिए हमारी आत्मा क्या चाहती है? उसी तरह साम्य और सामंजस्य का खोज करती है जिस हारमनी में हमारे शरीर का, हमारी आत्मा का निर्माण हुआ है।",,7.9
hi_premchand_essay_p1_0274.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"समंजस्य के माध्यम से सौंदर्य का सृजन होता है, सौंदर्य की सृष्टि होती है।","समंजस्य के माध्यम से सौंदर्य का सृजन होता है, सौंदर्य की सृष्टि होती है।",,4.5
hi_premchand_essay_p1_0275.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"वह इसमें वफादारी, सच्चाई, सहानुभूति, न्यायप्रियता और ममता के भावों की पुष्टि करता है।","वह इसमें वफादारी, सच्चाई, सहानुभूति, न्यायप्रियता और ममता के भावों की पुष्टि करता है।",,5.4
hi_premchand_essay_p1_0276.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब सौंदर्य बोध से क्या होता है? या फिर एक साहित्यकार क्या करता है? हमारे अंदर वफादारी उत्पन्न करता है, सच्चाई उत्पन्न करता है, सहानुभूति की भावना पैदा करता है, न्याय प्रीति की भावना उत्पन्न करता है।","मतलब सौंदर्य बोध से क्या होता है? या फिर एक साहित्यकार क्या करता है? हमारे अंदर वफादारी उत्पन्न करता है, सच्चाई उत्पन्न करता है, सहानुभूति की भावना पैदा करता है, न्याय प्रीति की भावना उत्पन्न करता है।",,10.9
hi_premchand_essay_p1_0277.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और जहां इनका अभाव है, वहीं फूट, विरोध, स्वार्थ पड़ता है, द्वेष है, शत्रुता है और मृत्यु है।","और जहां इनका अभाव है, वहीं फूट, विरोध, स्वार्थ पड़ता है, द्वेष है, शत्रुता है और मृत्यु है।",,6.1
hi_premchand_essay_p1_0278.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो जहां पर ये सारी भावनाएं हैं, वह जीवन सुदृढ़ होता है, सफल होता है।","तो जहां पर ये सारी भावनाएं हैं, वह जीवन सुदृढ़ होता है, सफल होता है।",,4.4
hi_premchand_essay_p1_0279.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और जहां इनका भाव है वहां पर आपस में फूट की भावना होती है, एक दूसरे से विरोध होता है।","और जहां इनका भाव है वहां पर आपस में फूट की भावना होती है, एक दूसरे से विरोध होता है।",,4.4
hi_premchand_essay_p1_0280.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"एक दूसरे से द्वेष होता है, शत्रुता होती है और यह मृत्यु के समान है।","एक दूसरे से द्वेष होता है, शत्रुता होती है और यह मृत्यु के समान है।",,4.3
hi_premchand_essay_p1_0281.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब जो सामान्य प्राकृतिक चीजों का हम भक्षण नहीं करते हैं, उनको नहीं खाते हैं, तो हम बीमार पड़ जाते हैं।","मतलब जो सामान्य प्राकृतिक चीजों का हम भक्षण नहीं करते हैं, उनको नहीं खाते हैं, तो हम बीमार पड़ जाते हैं।",,5.5
hi_premchand_essay_p1_0282.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"प्रकृति के विरुद्ध जिन चीजों का हम सेवन करते हैं, उनका खाते हैं तो हम क्या हो जाते हैं, बीमार हो जाते हैं।","प्रकृति के विरुद्ध जिन चीजों का हम सेवन करते हैं, उनका खाते हैं तो हम क्या हो जाते हैं, बीमार हो जाते हैं।",,4.4
hi_premchand_essay_p1_0283.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"वैसे ये विभिन्न प्रकार की जो नेगेटिव एनर्जी है, जो नेगेटिव भावनाएं हैं।","वैसे ये विभिन्न प्रकार की जो नेगेटिव एनर्जी है, जो नेगेटिव भावनाएं हैं।",,4.0
hi_premchand_essay_p1_0284.wav,hi_premchand_essay_p1,hi-IN,PENDING,,प्रकृति से हम क्या सीखते हैं? जहां प्रकृति से अनुकूलता और साम्य है।,प्रकृति से हम क्या सीखते हैं? जहां प्रकृति से अनुकूलता और साम्य है।,,4.3
hi_premchand_essay_p1_0285.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो प्रकृति का गुण क्या है? अनुकूलता है। प्रकृति के साथ हमको अनुकूल रहना है। प्रकृति के साथ हमको साम्य स्थापित करना है।,तो प्रकृति का गुण क्या है? अनुकूलता है। प्रकृति के साथ हमको अनुकूल रहना है। प्रकृति के साथ हमको साम्य स्थापित करना है।,,7.2
