clip_id,audio_path,language,text,emotion,duration_s,sample_rate,sha256,snr_db,lufs,language_probability,speaker,source_url,source_title,license,asr_transcript,edited
hi_premchand_essay_p1_0229,data/clips/hi_premchand_essay_p1_0229.wav,hi-IN,"इतना सूक्ष्म होना चाहिए, उसका ऑब्जरवेशन इतना डीप होना चाहिए, इतना गहरा होना चाहिए।",serious,5.06,24000,b6f7d8c0844e1d1d8cacfe89cee2fcc80eebcf9c7c81332cd78f4e27496245e6,44.0,-22.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"इतना सूक्ष्म होना चाहिए, उसका ऑब्जरवेशन इतना डीप होना चाहिए, इतना गहरा होना चाहिए।",False
hi_premchand_essay_p1_0230,data/clips/hi_premchand_essay_p1_0230.wav,hi-IN,विस्तृत होना चाहिए कि उसकी रचना के माध्यम से हमको आध्यात्मिक आनंद भी मिले।,neutral,5.76,24000,9b34ebf7f0a30816ec50494654bd0452f2a9473d12d422ba855d2b4d8662b8e5,39.7,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),विस्तृत होना चाहिए कि उसकी रचना के माध्यम से हमको आध्यात्मिक आनंद भी मिले।,False
hi_premchand_essay_p1_0232,data/clips/hi_premchand_essay_p1_0232.wav,hi-IN,"सुधार की जिस अवस्था में वह हो, उससे अच्छी अवस्था आने की, अच्छी अवस्था आने की प्रेरणा हर आदमी में मौजूद रहती है।",neutral,7.06,24000,b84685d942580984cf61b4af304409f0d0ee1584528b61e09a31ccbed5006fb3,35.5,-22.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"सुधार की जिस अवस्था में वह हो, उससे अच्छी अवस्था आने की, अच्छी अवस्था आने की प्रेरणा हर आदमी में मौजूद रहती है।",False
hi_premchand_essay_p1_0233,data/clips/hi_premchand_essay_p1_0233.wav,hi-IN,वास्तव में कोई भी व्यक्ति ऐसे नहीं कि हमेशा बुरा रहता है या बुरा रहना चाहता है। उसमें कुछ ना कुछ अच्छाइयां जरूर होती हैं।,neutral,6.46,24000,6790b6d75beee4a38f71c121b05cc1cd454476d10d66d1b510345e97a12265f8,51.5,-21.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),वास्तव में कोई भी व्यक्ति ऐसे नहीं कि हमेशा बुरा रहता है या बुरा रहना चाहता है। उसमें कुछ ना कुछ अच्छाइयां जरूर होती हैं।,False
hi_premchand_essay_p1_0234,data/clips/hi_premchand_essay_p1_0234.wav,hi-IN,और अच्छी अवस्था में आने या अच्छा होने की संभावना हर व्यक्ति में मौजूद रहती है।,neutral,4.86,24000,b33ef9241bde3a95fd837b894b92770fca1b02d18f65e59981253defe5784fb7,48.0,-22.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और अच्छी अवस्था में आने या अच्छा होने की संभावना हर व्यक्ति में मौजूद रहती है।,False
hi_premchand_essay_p1_0235,data/clips/hi_premchand_essay_p1_0235.wav,hi-IN,"मतलब हमारे अंदर जो भी कमजोरियां हैं, वह बीमारी की तरह है। उस बीमारी को हमको दूर करना है।",serious,4.96,24000,c134b99d21a42deefb8866ed0b5fcab8a158554d9a32fe1c6b2ea0d8035e640d,36.2,-21.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब हमारे अंदर जो भी कमजोरियां हैं, वह बीमारी की तरह है। उस बीमारी को हमको दूर करना है।",False
hi_premchand_essay_p1_0236,data/clips/hi_premchand_essay_p1_0236.wav,hi-IN,उसी तरह नैतिक और मानसिक स्वास्थ्य भी प्राकृतिक बात है और हम मानसिक तथा नैतिक गिरावट से उसी तरह संतुष्ट नहीं रहते जैसे कोई रोगी अपने रोग से संतुष्ट नहीं रहता है।,neutral,10.26,24000,83099dd4501f376aea3f797d9e4d4fff86b916f0e10c7bb8fe4b85588de707ef,42.7,-22.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),उसी तरह नैतिक और मानसिक स्वास्थ्य भी प्राकृतिक बात है और हम मानसिक तथा नैतिक गिरावट से उसी तरह संतुष्ट नहीं रहते जैसे कोई रोगी अपने रोग से संतुष्ट नहीं रहता है।,False
hi_premchand_essay_p1_0237,data/clips/hi_premchand_essay_p1_0237.wav,hi-IN,"तो इसी प्रकार कोई भी व्यक्ति बीमार रहना नहीं चाहता है, वह अपने रोग से संतुष्ट नहीं रहता, उससे दूर होना चाहता है, रोग को दूर करना चाहता है।",neutral,7.46,24000,bad55fedc8e76aa84987dbfbcd9ad12d465464a198c159745d1d52e980b9198f,46.8,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो इसी प्रकार कोई भी व्यक्ति बीमार रहना नहीं चाहता है, वह अपने रोग से संतुष्ट नहीं रहता, उससे दूर होना चाहता है, रोग को दूर करना चाहता है।",False
hi_premchand_essay_p1_0238,data/clips/hi_premchand_essay_p1_0238.wav,hi-IN,"कि हमको नैतिक रूप से मजबूत होना चाहिए, हमारा मानसिक स्वास्थ्य उत्तम होना चाहिए।",neutral,4.66,24000,f52548da5267506a68d69abccb390959510f8f3f661ea8d14412900060370ddb,39.8,-22.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"कि हमको नैतिक रूप से मजबूत होना चाहिए, हमारा मानसिक स्वास्थ्य उत्तम होना चाहिए।",False
hi_premchand_essay_p1_0239,data/clips/hi_premchand_essay_p1_0239.wav,hi-IN,"ना एनपीआरटी कॉम्प्लेक्स होना चाहिए, ना एसोपिरियोटिक कॉम्प्लेक्स होना चाहिए और ना ही कोई भी प्रकार की मानसिक बीमारियां होनी चाहिए।",neutral,6.46,24000,deeb96663247f5a931b035746c31234367196db443c7c9e0387583acef487113,38.0,-23.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"ना एनपीआरटी कॉम्प्लेक्स होना चाहिए, ना एसोपिरियोटिक कॉम्प्लेक्स होना चाहिए और ना ही कोई भी प्रकार की मानसिक बीमारियां होनी चाहिए।",False
hi_premchand_essay_p1_0240,data/clips/hi_premchand_essay_p1_0240.wav,hi-IN,तो इसीलिए कोई भी रोगी होता है अपने रोग से संतुष्ट नहीं होता। तो रोगी क्या करता है?,neutral,5.26,24000,72c8dc6515e9458bfbdb861a284c3e20bcea21d129ed9c45dedd95c634d1cc1e,48.1,-23.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),तो इसीलिए कोई भी रोगी होता है अपने रोग से संतुष्ट नहीं होता। तो रोगी क्या करता है?,False
hi_premchand_essay_p1_0241,data/clips/hi_premchand_essay_p1_0241.wav,hi-IN,कि किसी तरह अपनी कमजोरियों को परे फेंक कर अधिक अच्छे मनुष्य बने।,neutral,4.46,24000,24bd31c740a823b655bc75ae3ff8f96dc5996793c5beeb2e6a5bd2265f9d34af,40.2,-23.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),कि किसी तरह अपनी कमजोरियों को परे फेंक कर अधिक अच्छे मनुष्य बने।,False
hi_premchand_essay_p1_0242,data/clips/hi_premchand_essay_p1_0242.wav,hi-IN,"इसलिए प्रत्येक व्यक्ति यह प्रयास करता है कि हमारे अंदर जो भी कमजोरी है, जो भी बीमारी है, उसको हम दूर करें और हम एक अच्छे मनुष्य बनें।",conversational,8.76,24000,caf007ea9f018d5b03e2074c151276cf193d261ccf2bede3b9957d3c6f66e077,40.1,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"इसलिए प्रत्येक व्यक्ति यह प्रयास करता है कि हमारे अंदर जो भी कमजोरी है, जो भी बीमारी है, उसको हम दूर करें और हम एक अच्छे मनुष्य बनें।",False
hi_premchand_essay_p1_0243,data/clips/hi_premchand_essay_p1_0243.wav,hi-IN,"जब हम साधु संतों का संगत करेंगे, पूजा पाठ करेंगे, आध्यात्मिक किताबों को पढ़ेंगे, धर्म ग्रंथों का अध्ययन करेंगे, बड़े बूढ़ों के पास बैठेंगे।",neutral,8.26,24000,e1f0a0fb593158af5246a63101c2fa9ab777cb452db472e9d349248238780924,41.8,-22.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जब हम साधु संतों का संगत करेंगे, पूजा पाठ करेंगे, आध्यात्मिक किताबों को पढ़ेंगे, धर्म ग्रंथों का अध्ययन करेंगे, बड़े बूढ़ों के पास बैठेंगे।",False
hi_premchand_essay_p1_0244,data/clips/hi_premchand_essay_p1_0244.wav,hi-IN,विद्वानों के व्याख्यान सुनेंगे और साहित्य का अध्ययन करेंगे। तो इन सब के माध्यम से हम अपने अंदर नैतिक और आध्यात्मिक चेतना जागृत कर सकेंगे और अपने आप को,serious,10.26,24000,6cee4d0dd622c9e9c6186d9457c05fc6e2758b3ddaa95d114feae149a18b8a83,41.2,-24.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),विद्वानों के व्याख्यान सुनेंगे और साहित्य का अध्ययन करेंगे। तो इन सब के माध्यम से हम अपने अंदर नैतिक और आध्यात्मिक चेतना जागृत कर सकेंगे और अपने आप को,False
hi_premchand_essay_p1_0245,data/clips/hi_premchand_essay_p1_0245.wav,hi-IN,और हमारी सारी कमजोरियों की जिम्मेदारी हमारी कुरुचि और प्रेम भाव से वंचित होने पर है।,neutral,5.06,24000,b20bd527e0c1b23b2094bb32272fb12d97bfd7d66bb8aeb04699afdc5acba7ea,97.9,-21.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और हमारी सारी कमजोरियों की जिम्मेदारी हमारी कुरुचि और प्रेम भाव से वंचित होने पर है।,False
hi_premchand_essay_p1_0246,data/clips/hi_premchand_essay_p1_0246.wav,hi-IN,"जहां सच्चा सौंदर्य प्रेम है, जहां प्रेम की विस्तृति है, वहां कमजोरियां कहां रह सकती हैं? लेकिन जहां पर सौंदर्य है, जहां पर सौंदर्य की भावना है,",neutral,8.66,24000,3e963be12742f01c736cd543165be76166109e714a50576d534bb7188d640524,43.3,-23.0,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जहां सच्चा सौंदर्य प्रेम है, जहां प्रेम की विस्तृति है, वहां कमजोरियां कहां रह सकती हैं? लेकिन जहां पर सौंदर्य है, जहां पर सौंदर्य की भावना है,",False
hi_premchand_essay_p1_0247,data/clips/hi_premchand_essay_p1_0247.wav,hi-IN,"यहां प्रेम का विस्तार है, वहां पर कमजोरियां नहीं रह सकती। मतलब हमारे अंदर प्रेम होना चाहिए।",neutral,5.26,24000,e7dfddc2c9750489ea7d4d2c642d53b4dc3d7af6d9e206f7e4d59e4fc91688c9,44.2,-23.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"यहां प्रेम का विस्तार है, वहां पर कमजोरियां नहीं रह सकती। मतलब हमारे अंदर प्रेम होना चाहिए।",False
hi_premchand_essay_p1_0248,data/clips/hi_premchand_essay_p1_0248.wav,hi-IN,और सारी कमजोरियां इसी भोजन के ना मिलने अथवा दूषित भोजन के मिलने से पैदा होती है।,neutral,5.56,24000,fc82cd7178f5ad65524b9a79a2b75b865286ae25e1ef67c50b1cbb97a4b34cf1,45.1,-22.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और सारी कमजोरियां इसी भोजन के ना मिलने अथवा दूषित भोजन के मिलने से पैदा होती है।,False
hi_premchand_essay_p1_0249,data/clips/hi_premchand_essay_p1_0249.wav,hi-IN,"हमारे अंदर की सारी कमजोरियां दूर हो जाती हैं और यदि हमारे अंदर प्रेम नहीं है,",neutral,4.66,24000,562a1283574ff96621efd32c1dba7da064a784a416cf26f1853959c588eaf935,47.1,-22.0,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हमारे अंदर की सारी कमजोरियां दूर हो जाती हैं और यदि हमारे अंदर प्रेम नहीं है,",False
hi_premchand_essay_p1_0250,data/clips/hi_premchand_essay_p1_0250.wav,hi-IN,"हम कमजोर हो जाएंगे। है ना, जैसे आदमी को अच्छा खाना नहीं मिलता तो वो क्या हो जाता है, कमजोर हो जाता है, बीमार हो जाता है।",conversational,5.96,24000,1bc3a4bed8afdc43e22fa367a0b104c36f52a0b8bf762c7d59d0d4c23382b84c,46.9,-22.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हम कमजोर हो जाएंगे। है ना, जैसे आदमी को अच्छा खाना नहीं मिलता तो वो क्या हो जाता है, कमजोर हो जाता है, बीमार हो जाता है।",False
hi_premchand_essay_p1_0251,data/clips/hi_premchand_essay_p1_0251.wav,hi-IN,"हमारे अंदर सौंदर्य बहुत उत्पन्न करता है, सौंदर्य की अनुभूति उत्पन्न करता है और प्रेम की गर्माहट उत्पन्न करता है। हमारे हृदय हमारे जीवन को प्रेम से भर देता है अपनी कला के माध्यम से।",neutral,10.56,24000,a85318e4d27731942b470545be009c663c26949171b79d727be9e6ee17b8ac30,46.7,-23.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हमारे अंदर सौंदर्य बहुत उत्पन्न करता है, सौंदर्य की अनुभूति उत्पन्न करता है और प्रेम की गर्माहट उत्पन्न करता है। हमारे हृदय हमारे जीवन को प्रेम से भर देता है अपनी कला के माध्यम से।",False
hi_premchand_essay_p1_0252,data/clips/hi_premchand_essay_p1_0252.wav,hi-IN,"उसका एक वाक्य, एक शब्द, एक संकेत इस तरह हमारे अंदर जा बैठता है कि हमारा अंतःकरण प्रकाशित हो जाता है।",neutral,7.06,24000,e7934e5eab09e076868563e010f470616c0bbc2d70ab712e40d29a0bce019a85,42.6,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"उसका एक वाक्य, एक शब्द, एक संकेत इस तरह हमारे अंदर जा बैठता है कि हमारा अंतःकरण प्रकाशित हो जाता है।",False
hi_premchand_essay_p1_0253,data/clips/hi_premchand_essay_p1_0253.wav,hi-IN,"और हमारे जीवन को प्रकाशित कर देता है, हमारे अंतरात्मा को, हमारे अंतःकरण को प्रकाशित कर देता है।",happy,6.46,24000,71e94157c740f2b7513f67d0874c8e5a35b128220a3853d3212ff556f4feb490,43.2,-22.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"और हमारे जीवन को प्रकाशित कर देता है, हमारे अंतरात्मा को, हमारे अंतःकरण को प्रकाशित कर देता है।",False
hi_premchand_essay_p1_0255,data/clips/hi_premchand_essay_p1_0255.wav,hi-IN,वह हमें यह प्रकाश क्यों कर दे सकता है? प्रश्न यह है कि सौंदर्य है एक,neutral,5.46,24000,44b5c435a7360e4e35112f1e044f451ea89b4b8daf676d4894d4525076ef49b1,45.0,-23.7,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),वह हमें यह प्रकाश क्यों कर दे सकता है? प्रश्न यह है कि सौंदर्य है एक,False
hi_premchand_essay_p1_0256,data/clips/hi_premchand_essay_p1_0256.wav,hi-IN,"लेकिन जब तक कोई कलाकार स्वयं ही प्रेम से भरा पुरा ना हो, उसके अंदर प्रेम छलक-छलक कर ना बाहर निकल रहा हो, उसके अंदर प्रेम ना हो।",formal,7.66,24000,1217db8c935412e7e6c0cb98dfa536e5661b350aab28459362f48b95dbe5c48e,39.2,-22.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"लेकिन जब तक कोई कलाकार स्वयं ही प्रेम से भरा पुरा ना हो, उसके अंदर प्रेम छलक-छलक कर ना बाहर निकल रहा हो, उसके अंदर प्रेम ना हो।",False
hi_premchand_essay_p1_0257,data/clips/hi_premchand_essay_p1_0257.wav,hi-IN,"जब तक उसके स्वयं की आत्मा प्रेम की ज्योति से प्रकाशित ना हो, तो क्या वह प्रकाश हमको दे सकता है?",neutral,6.26,24000,708882c9124a02a1c16b3a37aabea991fc33953a0851132bad79fabbd7d57ba8,31.8,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जब तक उसके स्वयं की आत्मा प्रेम की ज्योति से प्रकाशित ना हो, तो क्या वह प्रकाश हमको दे सकता है?",False
hi_premchand_essay_p1_0258,data/clips/hi_premchand_essay_p1_0258.wav,hi-IN,"मतलब जिस स्रोत से हमको प्रकाश प्राप्त होता है, वह प्रकाश वह स्रोत भी क्या होना चाहिए? प्रकाशित होना चाहिए तभी हमको प्रकाश मिलेगा।",neutral,7.86,24000,82ea3ddff49c3882b9efcfd346d34a036bb546b9810037fee2090b5691e58b85,38.2,-23.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब जिस स्रोत से हमको प्रकाश प्राप्त होता है, वह प्रकाश वह स्रोत भी क्या होना चाहिए? प्रकाशित होना चाहिए तभी हमको प्रकाश मिलेगा।",False
hi_premchand_essay_p1_0259,data/clips/hi_premchand_essay_p1_0259.wav,hi-IN,"इसी तरह जो कलाकार पूरी तरह से प्रेम से भरा रहता है, जिसकी आत्मा प्रेम के प्रकाश से आलोकित रहती है,",happy,7.26,24000,e7bf339e9657b92faad0edab30a502eacc6fd33a8de5a17f62f467a426279a35,46.2,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"इसी तरह जो कलाकार पूरी तरह से प्रेम से भरा रहता है, जिसकी आत्मा प्रेम के प्रकाश से आलोकित रहती है,",False
hi_premchand_essay_p1_0260,data/clips/hi_premchand_essay_p1_0260.wav,hi-IN,"वास्तव में यह प्रश्न निरर्थक सा मालूम होता है क्योंकि सौंदर्य तो महसूस करने की चीज है, कोई वस्तु नहीं है।",serious,6.56,24000,0c1f311d7dcaf15bc95d9ae6e79c644a8ce36e411c9ff6b486c668ccd5fef54e,37.9,-25.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"वास्तव में यह प्रश्न निरर्थक सा मालूम होता है क्योंकि सौंदर्य तो महसूस करने की चीज है, कोई वस्तु नहीं है।",False
hi_premchand_essay_p1_0261,data/clips/hi_premchand_essay_p1_0261.wav,hi-IN,क्योंकि सौंदर्य के विषय में हमारे मन में कोई शंका संदेह नहीं है। हम किसे सौंदर्य कहते हैं?,conversational,5.36,24000,84138d7911e296fb1a65a4a89c2e6250ade63ac634181f9132f65b59dbbc4dd2,47.2,-21.7,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),क्योंकि सौंदर्य के विषय में हमारे मन में कोई शंका संदेह नहीं है। हम किसे सौंदर्य कहते हैं?,False
hi_premchand_essay_p1_0262,data/clips/hi_premchand_essay_p1_0262.wav,hi-IN,उषा और संध्या की लालिमा देखी है। सुंदर सुगंधी भरे फूल देखे हैं।,neutral,4.86,24000,77883719c587d43eea278c6b20d9f2f9e71793eff24580ea702e028d5b4853f2,42.4,-21.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),उषा और संध्या की लालिमा देखी है। सुंदर सुगंधी भरे फूल देखे हैं।,False
hi_premchand_essay_p1_0263,data/clips/hi_premchand_essay_p1_0263.wav,hi-IN,"प्रकृति के प्रत्येक उपादान में हम जिन भी चीजों को देखते हैं, वही सौंदर्य है।",neutral,5.46,24000,8629e6ea094dea7bf41432d59f5a9c6602aefb6381fe7423ce619e9930dd53a1,41.4,-23.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"प्रकृति के प्रत्येक उपादान में हम जिन भी चीजों को देखते हैं, वही सौंदर्य है।",False
hi_premchand_essay_p1_0264,data/clips/hi_premchand_essay_p1_0264.wav,hi-IN,"सूरज का उगना डूबना, शाम के समय और सुबह के समय की जो लालिमा होती है,",neutral,4.66,24000,7a6b07025ffd21f06594ccbe99e55c9ea00f8c32e6a92fa1205765b8b228e51e,34.3,-23.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"सूरज का उगना डूबना, शाम के समय और सुबह के समय की जो लालिमा होती है,",False
hi_premchand_essay_p1_0265,data/clips/hi_premchand_essay_p1_0265.wav,hi-IN,"उन्मुक्त भाव से बहने वाले जो झरने होते हैं, यही सौंदर्य है। उन्होंने प्रत्येक प्रकृति के प्रत्येक उपादान में सौंदर्य का दर्शन किया है।",neutral,7.96,24000,21fa3ffb57b392d6654b2062dab3a6cd778003dbf802ebd746fc050ee67e378f,45.9,-26.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"उन्मुक्त भाव से बहने वाले जो झरने होते हैं, यही सौंदर्य है। उन्होंने प्रत्येक प्रकृति के प्रत्येक उपादान में सौंदर्य का दर्शन किया है।",False
hi_premchand_essay_p1_0266,data/clips/hi_premchand_essay_p1_0266.wav,hi-IN,"मतलब जब हम इन चीजों के इन दृश्यों को देखते हैं तो हमारा मन बहुत ही प्रफुल्लित हो जाता है, खुश हो जाता है।",happy,5.06,24000,6bc7df5fdb361f02f73017f05c3be101da7cdf473932ce56676f30eba6eb2f62,98.0,-21.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब जब हम इन चीजों के इन दृश्यों को देखते हैं तो हमारा मन बहुत ही प्रफुल्लित हो जाता है, खुश हो जाता है।",False
hi_premchand_essay_p1_0267,data/clips/hi_premchand_essay_p1_0267.wav,hi-IN,"हमको कितना अच्छा लगता है। जो फूलों का जो सौंदर्य है, एक निश्चित अनुपात में उसमें कलर रहते हैं फूलों में, हमको बहुत अच्छा लगता है।",happy,7.16,24000,71048836298cd6001513efd1de5db8c2a77331af5d86ed2edf41dab3e1315d35,48.6,-22.7,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हमको कितना अच्छा लगता है। जो फूलों का जो सौंदर्य है, एक निश्चित अनुपात में उसमें कलर रहते हैं फूलों में, हमको बहुत अच्छा लगता है।",False
