clip,source_id,language_requested,language_code,language_probability,n_speakers,speech_start_s,speech_end_s,transcript,verify_pass,verify_reasons
hi_sadhguru_inner_mgmt_0126.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.4,तो आप देखेंगे कि हर इंसान हमेशा आपके लिए अपना सर्वश्रेष्ठ करने को तैयार रहता है।,True,
hi_sadhguru_inner_mgmt_0127.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.1,"अगर आप उस इंसान की आंतरिकता को बस छूना सीख लेते हैं जो अभी आपके पास है,",True,
hi_sadhguru_inner_mgmt_0128.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,तो आप देखेंगे कि हर कोई आपके लिए अपनी जान देने को तैयार है।,True,
hi_sadhguru_inner_mgmt_0129.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,15.9,"जब आपके आसपास के लोग आपसे प्रेम करते हैं और वो आपके लिए सर्वश्रेष्ठ करना चाहते हैं, सिर्फ तभी आपको मैनेजमेंट करते समय अल्सर नहीं होगा। अगर आपके आसपास के लोग आपको नीचे खींचने की कोशिश कर रहे हैं, तो आपको वैसे भी स्थितियों को मैनेज करने की कोशिश में अल्सर हो जाएगा। क्या ऐसा नहीं है?",True,
hi_sadhguru_inner_mgmt_0130.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.1,"अगर आप ऐसे लोगों का निर्माण नहीं करते जो हमें सचमुच प्रेम करते हैं और अपना सर्वश्रेष्ठ देना चाहते हैं, तब मैनेजमेंट तकलीफ दे होगा।",True,
hi_sadhguru_inner_mgmt_0132.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.2,हमारा जीवन सुंदर इसलिए होता है क्योंकि हमने अपने आसपास के हर किसी को अपने खुशहाली के सपने का हिस्सा बना लिया है।,True,
hi_sadhguru_inner_mgmt_0133.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.6,तो हम हमेशा आपके लिए उपलब्ध हैं। इस संस्थान में आकर मुझे बहुत खुशी हुई। मैं कई कॉलेजों में गया हूं। लोग एक जैसे ही हैं।,True,
hi_sadhguru_inner_mgmt_0134.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.1,आंतरिक खुशहाली के लिए प्रतिबद्धता की भावना के साथ संस्थान बनाना।,True,
hi_sadhguru_karma_0003.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.2,"देखिए, सारे प्रभाव, कर्म के चाहे जो भी प्रभाव हों, वो सब जीवन की सरल प्रक्रिया के साथ कट रहे हैं।",True,
hi_sadhguru_karma_0005.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,7.8,"अगर आप खुद को फ़ास्ट फॉरवर्ड पर रखते हैं, तो हमें आपके जीवन को कुछ ख़ास तरीक़ों से सुरक्षित भी करना होगा। क्योंकि अगर प्रारब्ध ख़त्म हो गया,",True,
hi_sadhguru_karma_0006.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,तो आपके अंदर का जीवन सोचेगा कि उसका कार्यकाल खत्म हो गया है।,True,
hi_sadhguru_karma_0007.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.4,"बहुत तेज, बहुत तीव्र। आपने जीवन में कभी वैसा दुख नहीं जाना होगा। यह ऐसे गुज़रेगा।",True,
hi_sadhguru_karma_0008.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.0,आप उसे शायद अगले 5 हफ्ते या 10 हफ्ते या 5 महीने या शायद 1 साल में खत्म कर दें।,True,
hi_sadhguru_karma_0009.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,11.2,"सबके लिए नहीं, निर्भर करता है आपके पास क्या है, आप क्या ढो रहे हैं। लेकिन मान लीजिए आप पहले से ही किसी चीज में हैं, तो आप देखेंगे कि जैसे ही हम आपको फास्ट फॉरवर्ड में डालेंगे, सब कुछ तेज हो जाएगा।",True,
hi_sadhguru_karma_0010.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,7.0,"क्योंकि जब तक ये छोटी-छोटी चीजें हर दिन आते रहेंगी, ये आपको आगे बढ़ने नहीं देंगी, ये आपको आगे देखने नहीं देंगी।",True,
hi_sadhguru_karma_0011.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,8.6,"दैट इज अ थिंग दैट हैपन्स। तो ये एक चीज होती है। तो अगर उसे होना भी है, यानी अगर किसी को इस तीव्रता से गुजरना है, तो उसे एक सहायक माहौल चाहिए।",True,
hi_sadhguru_karma_0012.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,सहायक माहौल के बिना अगर ये कहीं और होता है तो वो पूरी तरह से,True,
hi_sadhguru_karma_0013.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.9,"आप बिना किसी दुख के 363 दिन बचा रहे हैं, लेकिन एक दिन आप ज़बरदस्त दुख से गुज़रते हैं।",True,
hi_sadhguru_karma_0014.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.4,"यह सिर्फ एक छाप है, यह हकीकत नहीं है, लेकिन आपके भीतर यह हकीकत की तरह चल रही है।",True,
hi_sadhguru_karma_0015.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.7,"तो जब आप प्रारब्ध को खत्म कर लेते हैं, तो वो आपको एक बिल्कुल अलग आयाम में जीवन को देखने का एक अलग आय देता है।",True,
hi_sadhguru_karma_0016.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.1,"आप इसे छोड़ सकते हैं। आपको वो सब काटने की ज़रूरत नहीं है। अगर आप अपने संचित कर्म को काटने जाते हैं,",True,
hi_sadhguru_karma_0017.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.7,केवल प्रारब्ध कर्म को ही आप काटने की कोशिश कर रहे हैं क्योंकि ये पहले ही आबंटित है।,True,
hi_sadhguru_karma_0020.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,"मैंने 25 साल से ज़्यादा काम किया है, फिर भी मेरी जेब में $1 नहीं है।",True,
hi_sadhguru_karma_0021.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.6,"पता है, भारतीय परंपरा ने आध्यात्मिक साधकों का हमेशा ख्याल रखा है।",True,
hi_sadhguru_karma_0022.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.0,"लेकिन पारंपरिक रूप से अगर आप कहते हैं, मैं आध्यात्मिक साधक हूं, मैं आत्मज्ञान की खोज कर रहा हूं।",True,
hi_sadhguru_karma_0023.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.6,"लोग आपके भोजन का ख्याल रखेंगे। आप जहां भी जाएंगे, लोग आपको खिलाएंगे। आज भी ये मौजूद है।",True,
hi_sadhguru_karma_0024.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.8,"लेकिन ऐसी व्यवस्था नहीं है, तो हमें अपना भोजन कमाने की कुछ तरकीबें सीखनी होंगी।",True,
hi_sadhguru_karma_0026.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.6,"वह आपको सूली पर चढ़ा सकते हैं। उन्होंने ऐसा किया, है ना? कई बार उन्होंने ऐसा किया है।",True,
hi_sadhguru_karma_0027.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.6,"आपको किसी लाभ की परवाह नहीं है, आपको यह भी परवाह नहीं कि कल सुबह आप मर सकते हैं, लेकिन आप विकास करना चाहते हैं।",True,
hi_sadhguru_karma_0028.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.2,फिर वो अलग हैं। हम उन्हें अलग तरीके से संभालते हैं। उन्हें कुछ भी सीखने की ज़रूरत नहीं है।,True,
hi_sadhguru_karma_0029.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,7.1,अगर हम सबको खाना खाना है तो आश्रम में कुछ होना चाहिए और हमने बहुत सी सामाजिक परियोजनाएं और दूसरी चीजें ले रखी हैं तो।,True,
hi_sadhguru_karma_0030.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.1,"हम उन्हें कुछ सिखाते भी नहीं हैं। ठीक है, आप वैसे भी स्वास्थ्य के लिए आश्रम में हैं।",True,
hi_sadhguru_karma_0031.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.1,"जो लोग विकास करना चाहते हैं, उन्हें कुछ करने की ज़रूरत नहीं है। उन्हें बस इधर-उधर घूमना है।",True,
hi_sadhguru_karma_0032.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.3,"पूरे भरोसे और ग्रहणशीलता के साथ, अगर वो बस इधर-उधर घूमे तो हम उनके लिए काम करेंगे।",True,
hi_sadhguru_karma_0033.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,10.8,"लेकिन जो लोग समाज में चीजें करना चाहते हैं, वो इसे मैनेज करना चाहते हैं, उसे मैनेज करना चाहते हैं, लाभ पाना चाहते हैं, तब उन्हें सीखना होगा, सीखने की कोशिश करनी होगी, दूसरा कोई तरीका नहीं है।",True,
hi_sadhguru_karma_0037.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.3,मुझे लगता है मैंने आध्यात्मिक प्रक्रियाओं के पूरे मापदंडों को बदल दिया है।,True,
hi_sadhguru_karma_0038.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.5,मान लीजिए राम कृष्ण या रामण जिनका समय ज्यादा करीब है।,True,
hi_sadhguru_karma_0039.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.5,"वह प्रसिद्ध हो गए लेकिन कभी अपना आश्रम नहीं छोड़ा, हमेशा वहीं रहे, कभी कोई यात्रा नहीं की।",True,
hi_sadhguru_karma_0040.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,8.8,और वो व्यक्ति इतना प्रेरित हुआ कि उसने रमन के बारे में कई किताबें लिख डाली। दुनिया की हर भाषा में उसने किताबें लिखी और उन्हें हर जगह डाल दिया।,True,
hi_sadhguru_karma_0041.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.5,फर्श पर लोट रहे होते थे। हमने वो बंद कर दिया क्योंकि लोग डर जाते थे और भागने लगते थे और वो सब चीजें होती थीं।,True,
hi_sadhguru_karma_0042.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.6,"लोग जिस तरह का ऊर्जा संपर्क महसूस करते हैं, वो बहुत ज़बरदस्त होता है।",True,
hi_sadhguru_karma_0043.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,12.3,"आप वैसा जहां तक मुझे पता है, आप किसी भी संगठित समूहों में ऐसा नहीं देखेंगे। दूसरे लोग हैं जो ये चीजें करेंगे, लेकिन वो कभी भी संगठित बड़े ग्रुप नहीं होंगे। वो हमेशा कम लोगों को संभालते हैं।",True,
hi_sadhguru_karma_0044.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,"बड़ी संख्या में लोग, इस तरह लोगों का एक संगठित समूह।",True,
hi_sadhguru_karma_0045.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.2,मुझे नहीं लगता दुनिया में ऐसी कोई दूसरी जगह है जहां,True,
hi_sadhguru_karma_0046.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.4,"आप अनुभव से अभिभूत हुए हैं, लेकिन आपको लग रहा है कि यह काफी नहीं है, कुछ और होना चाहिए।",True,
hi_sadhguru_karma_0048.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.2,आश्रम में फर्श साफ करने के लिए भी आपको 2 साल इंतजार करना होगा।,True,
hi_sadhguru_karma_0049.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.3,तो आपको सूत्र दिए जाएंगे जिन्हें आप पढ़ सकते हैं और जप सकते हैं।,True,
hi_sadhguru_karma_0050.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.3,अब एक हफ्ते में आपको दीक्षा मिल जाती है और एक वीकेंड में आप,True,
hi_sadhguru_karma_0052.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.1,"कुछ तरीकों से अगर आप इस पर गौर करें, तो यह आध्यात्मिक प्रक्रिया के परिचय की तरह ज़्यादा है।",True,
hi_sadhguru_karma_0053.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,8.4,"अगर कोई खुद को पूरी तरह से इसमें समर्पित कर दे, तो ये सात दिन अपने आप में आत्मज्ञान का मार्ग बन सकते हैं। इसमें वो सामग्री मौजूद है।",True,
hi_sadhguru_karma_0054.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,13.6,"यह हमेशा एक सवाल रहता है। लोग इसका इस्तेमाल बस थोड़ा और स्वस्थ, थोड़ा और शांत, थोड़ा और स्थिर, थोड़ा और कुछ और, थोड़ा और कुछ बनने के लिए करते हैं। वो कार्यक्रम से बस थोड़ा और लाभ लेना चाहते हैं। वो अपनी परम प्रकृति तक...",True,
hi_sadhguru_karma_0055.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.9,"क्योंकि अलग-अलग लोगों की ज़रूरतें अलग-अलग होती हैं, तो सिर्फ एक सीमा तक ही हम हर किसी के साथ एक जैसी चीज़ कर सकते हैं।",True,
hi_sadhguru_karma_0056.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.5,"आप एक व्यक्ति के साथ जो करते हैं, दूसरे के साथ वो नहीं कर सकते क्योंकि ये बहुत अलग है।",True,
hi_sadhguru_karma_0057.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.8,तो फिर कट्टर आध्यात्मिकता क्या है? कट्टर आध्यात्मिकता ऐसी जगह है जहां कोई शिक्षा नहीं होती।,True,
hi_sadhguru_karma_0058.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,7.6,"कोई आपको नहीं बताता कैसे होना है, कैसे नहीं होना है, ये सब। ये मूल रूप से अपने अंदर के जीवन को संभालना है, अपने मन को नहीं।",True,
hi_sadhguru_karma_0059.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.7,"अपनी भावना को नहीं, अपने शरीर को नहीं, बस जीवन ऊर्जाओं को संभालना और उन्हें एक खास दिशा में ले जाना है।",True,
hi_sadhguru_karma_0060.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.5,आवाज़ें निकाल रहे हैं और आप उन्हें छोड़ दें तो वो छत से उड़ जाएंगे।,True,
hi_sadhguru_karma_0061.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,"इस जीवन काल में अगर आपको सच में अपनी सीमाओं तक पहुंचना है,",True,
hi_sadhguru_karma_0062.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,15.7,"पूरी तरह से, कुछ भी मायने नहीं रखता। आप उन सभी पागल लोगों के बारे में जानते हैं? रामकृष्ण परमहंस, मीराबाई, ये सभी बिल्कुल पागल लोग हैं। मैं चाहता हूं कि आप ये जानें। आज आप उनकी पूजा करते हैं, ये आसान है। जो लोग उनके साथ रहते थे, उन्होंने बहुत भयानक समय बिताया क्योंकि...",True,
hi_sadhguru_karma_0063.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.2,वो बिल्कुल पागल लोग थे। उन्हें आसपास की दुनिया का कोई होश नहीं था।,True,
hi_sadhguru_karma_0064.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.2,"आप बहुत नियंत्रित भक्त हैं, तो आप भक्त नहीं हैं। आप बहुत बड़ा धोखा हैं।",True,
hi_sadhguru_karma_0065.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.1,"अगर कोई मीराबाई या रामकृष्ण परमहंस अमेरिका में दिखाई देते हैं,",True,
hi_sadhguru_karma_0066.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.6,"हर तरह की दवाएं दी जाएंगी, नियंत्रित किया जाएगा और बर्बाद कर दिया जाएगा।",True,
hi_sadhguru_karma_0067.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.2,तो आपको बहुत साधना करनी होगी अपनी बुद्धि पेनी करने के लिए। अपनी बुद्धि को ऐसे,True,
hi_sadhguru_karma_0068.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.6,तो हमें बहुत सारी साधना करनी होगी। इसके लिए भी हमें एक खास स्थान चाहिए।,True,
hi_sadhguru_karma_0069.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.2,"अगर हम लोगों की ऊर्जा को उच्चतम स्तर तक ले जाना चाहते हैं और उन्हें पार कराना चाहते हैं,",True,
hi_sadhguru_karma_0070.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.0,दुनिया ऐसी चीजों को स्वीकार करने के लिए पर्याप्त परिपक्व नहीं है। अमेरिका में तो यह बहुत बुरा होने वाला है।,True,
hi_sadhguru_karma_0071.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.1,आज भी भारत में अगर राम कृष्ण आते हैं तो उन्हें बड़ी समस्याएं होंगी।,True,
hi_sadhguru_karma_0073.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.9,"हर चीज़ जो अभी आप हैं, उसे खतरा महसूस होगा अगर आप बस मेरे साथ बैठें और मैं ना मुस्कुराऊं।",True,
hi_sadhguru_karma_0074.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.3,"हर चीज़ जो आप हैं, अगर गुरु उसे लगातार खतरे में नहीं डालता, तो आपको उसकी क्या ज़रूरत है?",True,
hi_sadhguru_karma_0075.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.3,गुरु उन चीजों को ध्वस्त करने के लिए होता है जिन्हें आप खुद कभी ध्वस्त नहीं कर सकते।,True,
hi_sadhguru_karma_0076.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.9,"तो अगर परे की कोई चीज आपके साथ होनी है और आप इस जीवन में कुछ हासिल करना चाहते हैं,",True,
hi_sadhguru_karma_0077.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.6,"आपके जीवन को पलटने का मतलब यह नहीं है कि आपका घर, नौकरी, सेहत या ऐसी चीजों को उजाड़ देना।",True,
hi_sadhguru_karma_0079.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,8.6,"कि आप फिर से पुराने तरीकों की ओर भागेंगे जब तक कि कोई आपका मार्गदर्शन ना कर रहा हो, उन चीजों को धीमा ना कर रहा हो, उन्हें नियंत्रित ना कर रहा हो।",True,
hi_sadhguru_karma_0080.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,15.2,"आपको लगेगा मौत होने वाली है।
कोई भी नई चीज यानी आपके मन को खतरा महसूस होगा और यह सोचेगा आप मरने वाले हैं।
तो जब आपकी ऊर्जा प्रणाली में बड़े बदलाव होते हैं, तो आप स्वाभाविक रूप से सोचते हैं कि आप मरने वाले हैं।
जब तक कि कोई ऐसा व्यक्ति ना हो।",True,
hi_sadhguru_karma_0081.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.3,जो इन चीजों को धीमा करे और इन्हें ऐसे तरीके से होने दे जो आपके लिए उपयुक्त हो।,True,
hi_sadhguru_karma_0082.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.5,तब तक आप प्रगति नहीं करेंगे। आप एक पैर आगे रखेंगे और अगर कुछ हुआ तो आप 10 कदम पीछे हट जाएंगे।,True,
hi_sadhguru_karma_0084.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.0,उनमें से कुछ दिन रात पागलों की तरह चिल्ला रहे थे। उनमें से कुछ,True,
hi_sadhguru_karma_0085.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.4,"हर तरह की हालत में थे, कुछ तो पूरी तरह से मदहोश थे, वो कई दिनों तक खड़े नहीं हो पा रहे थे।",True,
hi_sadhguru_karma_0086.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.2,लेकिन आप बस बाहर खड़े हो। मैं बिल्डिंग की बात नहीं कर रहा हूं। मैं ज़मीन के इस टुकड़े की बात कर रहा हूं।,True,
hi_sadhguru_karma_0087.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.6,"उस स्थान को महसूस करें या बाहर जंगल में बैठें, जंगल बहुत सुंदर है, वहां बैठकर ध्यान करें।",True,
hi_sadhguru_karma_0088.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,6.4,"अपने जीवन को फ़ास्ट फॉरवर्ड पर रखना, आध्यात्मिकता का मूल रूप से मतलब है अपने जीवन को फ़ास्ट फॉरवर्ड पर रखना।",True,
hi_sadhguru_karma_0089.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,7.6,"जब आप उस किस्म का संगीत बजा रहे हो, तो कोई ऐसा होना चाहिए जो बता सके कि क्या हो रहा है, वरना लोग भाग जाएंगे।",True,
hi_sadhguru_karma_0090.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,4.7,"अगर सरल शब्दों में कहें तो हां, आपके जीवन को असली फ़ास्ट फॉरवर्ड पर रखना।",True,
hi_sadhguru_karma_0091.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,0.0,5.5,इसमें बहुत समय लगेगा। मेरे पास उतना धैर्य नहीं है। मैं यहां उतने लंबे समय तक नहीं रहने वाला हूं।,True,
hi_sadhguru_brieflife_0001.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.1,"आप अभी विचारों, भावनाओं, धारणाओं, राय और पूर्वाग्रहों का एक पुलिंदा हैं।",True,
hi_sadhguru_brieflife_0002.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.7,"एक आदमी की तरह नहीं, औरत की तरह नहीं, इसकी या उसकी तरह नहीं, विचार या भावना के रूप में नहीं।",True,
hi_sadhguru_brieflife_0003.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,6.0,"अभी इनमें से कुछ भी सच नहीं है, लेकिन मान लीजिए ऐसा है। अगर मुझे आपको चोट पहुंचानी हो,",True,
hi_sadhguru_brieflife_0004.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.7,"लेकिन हर छोटी चीज जो आप हासिल करते हैं, वो किसी ना किसी तरह से आपका जीवन ले रही है, है ना?",True,
hi_sadhguru_brieflife_0005.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,8.5,"देखिए, हमने यह उपकरण हासिल किए क्योंकि हमने सोचा कि यह हमारे जीवन को बेहतर बनाएंगे। अभी यह एक परेशानी बन गया है, हम इससे दूर नहीं रह सकते।",True,
hi_sadhguru_brieflife_0006.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,17.5,कि इस जीवन की पूरी गहराई और आयाम क्या है। इसे जाने बिना किसी को भी नहीं जाना है क्योंकि दूसरी चीजों में कई अन्य सच्चाइयां भी होती हैं। हम नहीं जानते आप 100 मीटर 8 सेकंड में दौड़ पाएंगे या नहीं। आपको क्या लगता है? आप नहीं कर सकते। हम नहीं जानते कि आप माउंट एवरेस्ट पर चढ़ पाएंगे या नहीं।,True,
hi_sadhguru_brieflife_0007.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,4.4,"आपके पास वो नहीं है क्योंकि अगर आप 10000 साल तक यहीं रहते,",True,
hi_sadhguru_brieflife_0009.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,7.1,"आनंदित लोग भले ही 100 साल जिएं, यह बहुत छोटा लगता है। इससे पहले कि आप जान पाएं कि क्या हो रहा है, जीवन खत्म।",True,
hi_sadhguru_brieflife_0010.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.5,आपको यह समझना चाहिए कि आपका जीवन बस समय और ऊर्जा का एक खास मेल है।,True,
hi_sadhguru_brieflife_0011.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.0,कि आप जाग रहे हैं या सो रहे हैं या ठीक हैं या ठीक नहीं हैं या खुश हैं या दुखी हैं।,True,
hi_sadhguru_brieflife_0012.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,10.5,"आप बस अपनी ऊर्जा को मैनेज कर सकते हैं, अपनी गतिविधि को मैनेज कर सकते हैं। आप समय के उपयोग के तरीके को मैनेज कर सकते हैं, पर समय को मैनेज नहीं कर सकते, यह बीता जा रहा है।",True,
hi_sadhguru_brieflife_0014.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,7.5,"तो निश्चित रूप से आप अपनी ऊर्जा का इस तरह से निवेश करेंगे कि यह इस जीवन के लिए सबसे ज्यादा सार्थक हो, है ना?",True,
hi_sadhguru_brieflife_0015.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,4.8,"हां, आप शाश्वत हैं, है ना? जीवन में हर दिन आप जागरूक नहीं हैं।",True,
hi_sadhguru_brieflife_0016.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,7.5,"जीवन की मूलभूत सच्चाई के साथ पर तालमेल में होने के लिए कि ये संभव है कि हमारा जीवन आज खत्म हो सकता है, है ना?",True,
hi_sadhguru_brieflife_0017.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,4.8,"हमारा इरादा नहीं है, हम वैसा चाह नहीं रहे हैं, लेकिन यह संभव है, है ना?",True,
hi_sadhguru_brieflife_0018.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.8,"अगर आप इससे चूक जाते हैं, तो आप अपने पूरे जीवन से चूक जाएंगे। अगर आप यह नहीं समझते,",True,
hi_sadhguru_brieflife_0019.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.5,"और एक दवाई की तरह, यह पहले से तय भी नहीं है कि आपके पास जीने के लिए अभी 2 साल हैं।",True,
hi_sadhguru_brieflife_0020.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,7.8,"इसलिए लाल पेंट से नाले बा लिखा जाता है। शैतान आपके घर आता है और कहता है, ठीक है, इस घर की बारी कल है और चला जाता है।",True,
hi_sadhguru_brieflife_0021.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,4.6,अधिकांश लोगों ने ऐसा शैतान के साथ नहीं बल्कि भगवान के साथ किया है।,True,
hi_sadhguru_brieflife_0022.wav,hi_sadhguru_brieflife,hi-IN,hi-IN,,1,0.0,5.0,"अगर आपने ऐसा शैतान के साथ किया होता तो ठीक है, लेकिन आपने ऐसा दिव्य के साथ किया है।",True,
